feature,importance
RoofingUpdate,0.38651803
PlumbingUpdate,0.17582056
WiringUpdate,0.14068641
Western_Surety_Company,0.08199415
FireSprinkler,0.033291675
SB,0.028206628
Security_National_Insurance_Company,0.024847908
PriorInsurance,0.01246713
PU,0.010861992
Indemnity_Insurance_Company_of_North_America,0.007752811
Contractors_Bonding_and_Insurance_Company_RLI,0.007613441
United_States_Liability_Insurance_Group,0.0064303726
The_Hartford,0.005700082
CNA_Insurance_Companies,0.005377114
ExpirationYear,0.004183309
IsRenewal,0.0036874646
CBP,0.0021344428
Wesco_Insurance_Company,0.0017608239
ERQK,0.0017178837
RLI_Insurance_Company,0.0016477051
DO,0.0015144834
POP,0.0013178113
Hiscox,0.0012768556
Zurich_Small_Business,0.00122812
PROP,0.0012189324
NJ,0.0012104037
Travelers,0.0012051645
Aon_Insurance,0.0011823146
SE,0.0011487552
WC,0.0011383881
GA,0.0010599568
United_States_Liability_Insurance_Co,0.0010542226
FO,0.0009808787
Bankers_Insurance_Group,0.0009529889
Beazley_Insurance_Company_Inc,0.00086961
EO,0.0008457979
EffectiveYear,0.0008319833
INM,0.0007853186
NV,0.0007788233
Philadelphia_Indemnity_Insurance_Company,0.00075757
GL,0.0007525085
United_Specialty_Insurance_Company,0.00074730197
BOP,0.0007375237
CPKG,0.00072859897
The_Hanover_Insurance_Group_Inc,0.0007022819
Utica_First_Insurance_Company,0.00065011956
OTH,0.00063721894
BinderExpectedFlag,0.0006224688
Hanover_Insurance_Company,0.0006219163
PA,0.00061459263
IsAgencyBilled,0.00059378013
TX,0.00057104224
TBD_Carrier,0.00055060897
CA_1,0.0005407457
UT,0.0005119788
Other_Carrier,0.00050949666
NY,0.0005070113
IN,0.00049804215
Progressive_Insurance_Company,0.00048671017
Navigators_Insurance_Company,0.00046077694
WA,0.00045892465
Seneca_Specialty_Insurance_Co,0.00045870594
Couch_Braunsdorf,0.00044718193
Pioneer,0.00044625753
CT,0.00043878448
UB,0.00043663563
CGP,0.0004269305
Century_Surety,0.00041614412
Great_American_Insurance_Company,0.00040436324
Hanover,0.00039793286
Sentinel_Insurance_Company_Hartford,0.00039598768
HeatingUpdate,0.00037351527
MD,0.00036444745
AR,0.00036348417
TN,0.00036247805
C_N_A,0.00036100793
OR,0.00035809106
IL,0.00035393992
KY,0.00035117014
Hartford_Fire_Insurance_Company,0.0003489157
EPLI,0.00034543662
VA,0.00033836582
Penn_Nat_Mut_Cas_Ins_Co_Penn_National,0.0003371838
NE,0.00032761385
DC,0.00032600472
OK,0.00032521453
PriorClaim,0.00032328226
ACE,0.00032038105
IsSurplusLines,0.00031809832
ND,0.0003150509
LL,0.00031278413
CA,0.00031007465
Lexington_Insurance_Company,0.0003018554
Hartford_Casualty_Insurance,0.00029583916
FirstComp_Insurance_Company,0.00029536965
GARAGE_PKG,0.00029091633
ID,0.00028906896
Endurance_Contract_Binding,0.0002878911
WI,0.00027956365
USTL,0.0002769473
MN,0.00027660484
American_Safety_Casualty_Insurance_Company,0.00027328555
Brown_Riding,0.00027134223
WV,0.0002683987
RI,0.00026776234
McGowan,0.00026619257
AppPolicy,0.00026550618
ProducerHoldFlag,0.00026404439
Preferred_Contractors_Ins_Co_RRG_LLC,0.00026351216
YearTerm,0.0002599032
AZ,0.00025882642
Mount_Vernon_Fire_Insurance_Co,0.0002560248
Liberty_Mutual_Insurance_Company,0.0002556305
Certain_Underwriters_at_Lloyd_s_of_London_B0595,0.00025350368
AL,0.00025308563
PHO,0.00024983456
Markel_Insurance_Company,0.000246487
CPKG_AUTO,0.00023858846
MT,0.00023746592
Essex_Insurance_Company,0.000236091
CYB,0.00023579002
Travelers_Prop_Cas_Ins_Co_Travelers,0.00022998486
Zurich,0.00022907332
MO,0.00022527418
WY,0.00022445308
Hartford,0.00021704173
OH,0.0002050716
MI,0.00020310673
United_Specialty_Insurance_Co,0.0002016038
Rockingham_Casualty_Company,0.00020147482
Argonaut_Insurance_Company,0.0002005044
HI,0.00019390347
Ark_via_Ambris_LLLP,0.00019246852
Travelers_Indemnity_Company_Travelers,0.0001916475
NC,0.00019035878
Intl_Ins_Co_of_Hannover,0.00018234478
CO,0.00018000265
KS,0.00017830488
NM,0.00017168584
SD,0.00014105873
IA,0.00013148187
TL,0.00011562958
Northfield_Insurance_Company,0.00010909215
FB,0.00010391774
American_Alternative_Insurance_Corporation,6.328886e-05
Amtrust_International_Underwriters_Limited,3.4538836e-05
Professional_Solutions_Insurance_Co,0.0
Preferred_Mutual_Ins_Co_Preferred,0.0
Safeco,0.0
Safeco_Ins_co_of_Illinois_Safeco,0.0
Progressive_Auto_Insurance_Company,0.0
Progressive_Casualty_Insurance_Company,0.0
QBE,0.0
ROCHDALE_INSURANCE_CO,0.0
RSUI_Indemnity_Company,0.0
Safeco_Ins_Co_of_America_Safeco,0.0
Risk_Placement_Services_Inc,0.0
Rockhill_Insurance_Company,0.0
MTC,0.0
LA,0.0
Zenith_Insurance_Company,0.0
Plaza_Insurance_Company_State_Auto,0.0
Mount_Vernon_Insurance_Company,0.0
Mt_Hawley_Insurance_Company,0.0
National_Fire,0.0
National_Fire_and_Marine_Insurance_Co,0.0
Zurich_Insurance_Company,0.0
National_Union_Fire_Ins_Co_Pittsburgh_PA,0.0
Nautilus_Insurance,0.0
NorGuard_Insurance_Company,0.0
Norman_Spencer,0.0
Ohio_Casualty_Group,0.0
Ohio_Security_Insurance_Company,0.0
OneBeacon_Insurance_Co,0.0
Other,0.0
ME,0.0
Palomar_Specialty_Insurance_Company,0.0
Peerless_Indemnity_Ins_Co_Peerless,0.0
Peerless_Insurance_Company,0.0
MA,0.0
Penn_America_Insurance_Company,0.0
Philadelphia_Insurance_Companies,0.0
Philadelphia_Insurance_Company,0.0
Scottsdale_Insurance_Company,0.0
WESCO_Insurance_Company,0.0
Selective_Auto_Ins_Co_of_NJ_Selective,0.0
Selective_Casualty_Inc_Co,0.0
Travelers_Indemnity_Company_of_America,0.0
Western_World,0.0
Travelers_Prop_Insurance_Company,0.0
Tudor_Insurance_Co,0.0
Western_Surety_Co,0.0
Twin_City_Fire_Insurance_Co,0.0
U_S_Underwriters_Insurance_Company,0.0
US_Underwriters_Insurance_Co,0.0
Underwriters_at_Lloyd_s_London_Illinois,0.0
Western_Heritage_Insurance_Company,0.0
Westchester_Fire_Insurance_Company,0.0
Underwriters_at_Lloyds_London,0.0
United_Fire_Casualty_Group,0.0
United_National_Insurance_Company,0.0
United_Property_Casualty_Insurance_Co,0.0
United_Specialty_Insurance_Co_CS,0.0
United_Specialty_Insurance_Co_1,0.0
West_American_Insurance_Company,0.0
United_States_Fidelity_and_Guaranty_Company,0.0
United_States_Fire_Insurance_Company,0.0
AK,0.0
BindRequest,0.0
Unitrin_County_Mutual_Insurance_Company,0.0
Travelers_Casualty_Insurance_Company_of_America,0.0
Travelers_Auto_Ins_Co_of_NJ_Travelers,0.0
Tower_Insurance_Companies,0.0
State_Auto_Mutual_Ins_Co,0.0
Selective_Fire_and_Casualty_Ins_Co,0.0
Selective_Ins_Co_of_America_Selective,0.0
Selective_Way_Ins_Co_Selective,0.0
Seneca_Insurance_Company,0.0
Seneca_Insurance_Company_Inc,0.0
FL,0.0
Seneca_Specialty_Insurance_Company,0.0
DE,0.0
Sentinel_Insurance_Company_Limited,0.0
Starr_Indemnity_STARR,0.0
State_Auto_P_C_Ins_Co,0.0
Tower_Ins_Co_of_New_York_Tower,0.0
Missouri_Employers_Mutual_MEM,0.0
Stillwater_Insurance_Group,0.0
SureTec_Insurance_Company,0.0
Tapco,0.0
Technology_Insurance_Company,0.0
BC,0.0
Torus_National_Insurance_Co,0.0
Torus_National_Insurance_Company,0.0
Western_World_Insurance_Co,0.0
Torus_Specialty_Insurance_Co,0.0
Stillwater_Insurance_Co_Fidelity,0.0
Lloyd_s_Underwriters_PPIB,0.0
Milwaukee_Casualty_Insurance_Company,0.0
Canopius_US_Insurance_Inc,0.0
Atlantic_Casualty_Insurance_Co,0.0
Atrium_via_Ambris_LLLP,0.0
VT,0.0
Berkley_Assurance_Co,0.0
Berkshire_Hathaway_Homestate_Insurance_Co,0.0
Burlington_Insurance_Co,0.0
C_N_A_Surety,0.0
CFC_Underwriting,0.0
CHUBB,0.0
CNA,0.0
SC,0.0
Carolina_Casualty_Insurance_Co,0.0
Associated_Industries_Insurance_Co_Inc,0.0
Century_Surety_Company,0.0
Certain_Underwriters_at_Lloyd_s,0.0
Chartis,0.0
Chartis_Casualty_Company,0.0
Colony_Insurance_Co,0.0
Commerce_West_Insurance_Company,0.0
Companion_Property_and_Casualty_Ins_Co,0.0
Continental_Casualty,0.0
PR,0.0
Covington_Specialty_Insurance_Company,0.0
Crum_Forster_Insurance,0.0
Atain_Specialty_Insurance_Company,0.0
American_International_Group_AIG,0.0
Dallas_National_Insurance_Company,0.0
AON_Insurance,0.0
DF,0.0
CRM,0.0
PWO,0.0
CEQ,0.0
BR,0.0
AHG,0.0
XEO,0.0
CNA_Valley_Forge_Insurance_Company,0.0
CNA_National_Fire_Ins_Co_of_Hartford,0.0
CNA_Transportation_Insurance_Company,0.0
AIG,0.0
ATRIUM_Certain_Underwriters_at_Lloyd_s,0.0
American_Guarantee,0.0
AXIS_Insurance_Company,0.0
Acceptance_Casualty_Co,0.0
Admiral_Insurance_Company,0.0
Allianz_Global_Corporate_Specialty,0.0
Allied,0.0
Allied_World_National_Insurance_Co,0.0
AmTrust,0.0
AmTrust_Insurance_Company_of_Kansas,0.0
AmTrust_International_Underwriters_Ltd,0.0
AmTrust_North_America_Inc_L_H,0.0
American_Casualty_Company_of_Reading_Pennsylvania,0.0
Cumberland_Mut_Fire_Ins_Co_Cumberland,0.0
Empire,0.0
Metcom_Excess,0.0
Liberty_Mutual,0.0
Howard_Global,0.0
Hudson_Insurance_Company,0.0
Indian_Harbor_Insurance_Company,0.0
Infinity_Auto_Insurance_Company,0.0
Insurance_Company_of_the_West,0.0
Ironshore_Indemnity_Inc,0.0
K_K_INSURANCE_GROUP,0.0
Leading_Insurance_Group_Ins_Co_Ltd_USB,0.0
EPLDO,0.0
Liberty_Agency_Underwriters,0.0
FT,0.0
Lloyd_s,0.0
Houston_Casualty_Co,0.0
POLL,0.0
Lloyd_s_Underwriters_WKF_C,0.0
Lloyd_s_of_London,0.0
Lloyds_Canopius,0.0
Lloyds_of_London,0.0
Markel,0.0
Maxum_Indemnity_Company,0.0
Merchants_Mutual_Ins_Co_Merchants,0.0
Merchants_Preferred_Insurance_Company,0.0
Merrimack_Mutual_Fire_Ins_Co_Andover,0.0
Mesa_Underwriters_Specialty_Ins_Co,0.0
Houston_Specialty_Insurance_Co,0.0
MS,0.0
Employers_Compensation_Insurance_Company,0.0
Founders_Ins_Co_Penn_National,0.0
Endurance_American_Insurance_Company,0.0
Essex_Insurance_Co,0.0
Evanston_Insurance_Company,0.0
Everest_National_Insurance_Company,0.0
Excelsior_Insurance_Co_Peerless,0.0
Explorer_Insurance_Company,0.0
Fid_Guar_Ins_Undwrtrs_Travelers,0.0
First_Financial_Insurance_Company,0.0
PERQK,0.0
Fitchburg_Mutual_Insurance_Co,0.0
Foremost_Insurance_Group,0.0
Franklin_Mutual_Insurance_Company_FMI,0.0
PAF,0.0
Gemini_Insurance_Company,0.0
GeoVera_Insurance_Company,0.0
GeoVera_Specialty_Insurance_Company,0.0
Golden_Bear_Insurance_Company,0.0
Golden_Bear_Management_Corporation,0.0
Granite_State_Insurance_Company,0.0
PAP,0.0
Great_American_Insurance_Group,0.0
Great_American_Insurance_Group_of_NY,0.0
Greenwich_Insurance_Co,0.0
Guard_Insurance_Group,0.0
Liberty_Insurance_Underwriters,0.0
