framework_a,framework_b,metric,diff,t_stat,p_value,boot_ci_low,boot_ci_high
CatBoost,XGBoost,f1_macro,-0.017680431838702382,-2.112446253183551,0.1022082117223445,-0.03244021053163768,-0.002920653145767238
CatBoost,XGBoost,accuracy,-0.20846745316186122,-24.935438169877408,1.5354689328489027e-05,-0.22315859323158582,-0.19377631309213666
CatBoost,automl_suite_autogluon,accuracy,-0.18661407906773297,-23.878885138593194,1.8240400875913612e-05,-0.20035390400353892,-0.17340511013723578
CatBoost,H2O_AutoML,f1_macro,-0.040211577109632746,-2.308233232769377,0.08219167432714516,-0.07187211368425041,-0.011308220946864267
CatBoost,H2O_AutoML,accuracy,-0.16108974182311897,-4.519943137155829,0.010658786841845888,-0.20628315749547568,-0.09057998391475708
CatBoost,LightGBM,f1_macro,-0.014312999224552092,-2.6227228380665477,0.05863168651974245,-0.02394568713058178,-0.004895602442732838
CatBoost,LightGBM,accuracy,-0.20822414905138886,-25.106084518537994,1.4943619664443468e-05,-0.22278257022782566,-0.19366572787495212
CatBoost,leaderboard,f1_macro,-0.040211577109632746,-2.308233232769377,0.08219167432714516,-0.07187211368425041,-0.011308220946864267
CatBoost,leaderboard,accuracy,-0.16108974182311897,-4.519943137155829,0.010658786841845888,-0.20628315749547568,-0.09057998391475708
XGBoost,automl_suite_autogluon,accuracy,0.02185337409412824,3.1556334493229206,0.03432767882590379,0.010484009856028865,0.03357644421135893
XGBoost,H2O_AutoML,f1_macro,-0.022531145270930364,-1.1999714939019228,0.29636130525076165,-0.05929824354411671,0.005504648095873726
XGBoost,H2O_AutoML,accuracy,0.047377711338742245,1.1699838546498948,0.30696220972008614,0.0020929302778438593,0.12902583830037292
XGBoost,LightGBM,f1_macro,0.0033674326141502897,0.557316827651645,0.6070239761044438,-0.006707681824136636,0.013564189969059327
XGBoost,LightGBM,accuracy,0.00024330411047235323,2.0604433582529147,0.10839802249644304,2.211900022119906e-05,0.00044237511246303374
XGBoost,leaderboard,f1_macro,-0.022531145270930364,-1.1999714939019228,0.29636130525076165,-0.05929824354411671,0.005504648095873726
XGBoost,leaderboard,accuracy,0.047377711338742245,1.1699838546498948,0.30696220972008614,0.0020929302778438593,0.12902583830037292
automl_suite_autogluon,H2O_AutoML,accuracy,0.025524337244614004,0.6351293766771758,0.5598593500373705,-0.02418468479465989,0.10735467167152071
automl_suite_autogluon,LightGBM,accuracy,-0.02161006998365589,-3.162064834735702,0.03411638890119946,-0.03317830709933813,-0.01035130563862321
automl_suite_autogluon,leaderboard,accuracy,0.025524337244614004,0.6351293766771758,0.5598593500373705,-0.02418468479465989,0.10735467167152071
H2O_AutoML,LightGBM,f1_macro,0.025898577885080654,1.279004766441543,0.27005485320721584,-0.0075432182648850436,0.0644247068165827
H2O_AutoML,LightGBM,accuracy,-0.04713440722826989,-1.1654592255247156,0.308592101942913,-0.12859379566274054,-0.0020028003662022433
H2O_AutoML,leaderboard,f1_macro,0.0,,,0.0,0.0
H2O_AutoML,leaderboard,accuracy,0.0,,,0.0,0.0
LightGBM,leaderboard,f1_macro,-0.025898577885080654,-1.279004766441543,0.27005485320721584,-0.06442470681658274,0.0075432182648850436
LightGBM,leaderboard,accuracy,0.04713440722826989,1.1654592255247156,0.308592101942913,0.002002800366202239,0.12859379566274054
