feature,importance
Western_Surety_Company,39.20025036102273
RoofingUpdate,13.495439134114868
ExpirationYear,5.563198134134645
PlumbingUpdate,5.5140147370397825
Security_National_Insurance_Company,5.257050067607381
FireSprinkler,4.913017066113232
WiringUpdate,2.8183995683842626
EffectiveYear,2.406263917825328
IsRenewal,2.3503377030997
PriorInsurance,2.3216344567526397
United_States_Liability_Insurance_Group,1.8516927142365216
SB,1.7800025872390124
The_Hartford,1.5856601009125941
PU,1.2444659560992486
HeatingUpdate,1.1111112775210272
RLI_Insurance_Company,1.048690000716328
CNA_Insurance_Companies,0.6099477279572129
IsAgencyBilled,0.5701055184114946
BOP,0.47332981581169115
GL,0.38954150557241396
Contractors_Bonding_and_Insurance_Company_RLI,0.34135683859683014
CA,0.32483452790461276
TX,0.31410544624155257
Indemnity_Insurance_Company_of_North_America,0.31236862354658884
WC,0.28982760731067286
EO,0.28236949915365717
AppPolicy,0.2208299018364648
Wesco_Insurance_Company,0.1853800414630627
Hiscox,0.14893849388032707
PA,0.13862678332414521
IL,0.13476852403551662
NJ,0.13180424693829013
FO,0.11259560551227044
NV,0.10931052200803582
WA,0.10782098704551507
PriorClaim,0.10111969457778304
OR,0.09260905739258428
Philadelphia_Indemnity_Insurance_Company,0.09201063789445246
CBP,0.08648678599139477
FB,0.0849716670666702
CPKG,0.08215145980781774
ERQK,0.0810254204220961
Travelers,0.0779737564307843
OK,0.07510565399908109
Utica_First_Insurance_Company,0.0718337788331531
MO,0.06719600310561656
CO,0.06611522762201545
IsSurplusLines,0.06221266413680155
PROP,0.05707066714720458
Aon_Insurance,0.05700753956600804
GA,0.05620926802730221
INM,0.04572449616056111
Zurich_Small_Business,0.04287136369362746
CA_1,0.04236591682285812
Hanover,0.03726452630859784
Couch_Braunsdorf,0.036999589363017046
OTH,0.03573272157037203
AZ,0.03351233463843149
POP,0.031215499946321258
SE,0.029513454077891927
NY,0.029408709854797897
NM,0.02819046021365446
MN,0.02693268372152232
CGP,0.026860311109481293
UT,0.026650707956457062
