feature,importance
ExpirationYear,975
EffectiveYear,887
PriorInsurance,694
AppPolicy,640
IsRenewal,552
United_States_Liability_Insurance_Group,423
IsAgencyBilled,395
The_Hartford,356
GL,356
BOP,336
Hiscox,332
CA,318
TX,317
EO,312
WC,311
CNA_Insurance_Companies,221
CPKG,215
IsSurplusLines,194
CO,169
FireSprinkler,168
NJ,166
UB,163
PriorClaim,163
Western_Surety_Company,153
OK,145
RoofingUpdate,142
FO,141
Security_National_Insurance_Company,139
WA,132
Philadelphia_Indemnity_Insurance_Company,130
PlumbingUpdate,129
MO,128
IL,126
MN,124
Indemnity_Insurance_Company_of_North_America,122
AZ,118
OR,116
Zurich_Small_Business,115
PU,113
CA_1,111
PA,109
Contractors_Bonding_and_Insurance_Company_RLI,107
NM,100
Travelers,97
SE,95
CBP,95
Wesco_Insurance_Company,90
MI,85
GA,85
HeatingUpdate,83
PROP,82
OH,80
Aon_Insurance,79
Liberty_Mutual_Insurance_Company,75
KS,73
ProducerHoldFlag,73
NV,71
VA,66
ERQK,65
TN,61
NY,59
CGP,58
RLI_Insurance_Company,58
POP,56
United_States_Liability_Insurance_Co,55
DO,54
Utica_First_Insurance_Company,53
Pioneer,52
SB,51
SD,49
AL,49
INM,49
BinderExpectedFlag,48
C_N_A,48
Couch_Braunsdorf,47
Beazley_Insurance_Company_Inc,47
MT,47
Hanover_Insurance_Company,47
Navigators_Insurance_Company,45
AR,44
FirstComp_Insurance_Company,43
Great_American_Insurance_Company,43
UT,42
MD,39
Progressive_Insurance_Company,38
The_Hanover_Insurance_Group_Inc,38
KY,38
United_Specialty_Insurance_Company,37
Penn_Nat_Mut_Cas_Ins_Co_Penn_National,36
CT,36
Seneca_Specialty_Insurance_Co,36
Sentinel_Insurance_Company_Hartford,36
Hartford_Fire_Insurance_Company,34
Hartford_Casualty_Insurance,34
FB,33
ND,33
Amtrust_International_Underwriters_Limited,33
Preferred_Contractors_Ins_Co_RRG_LLC,33
TBD_Carrier,33
EPLI,32
LL,32
WiringUpdate,32
Zurich_Insurance_Company,31
Hanover,30
USTL,29
YearTerm,28
Mount_Vernon_Fire_Insurance_Co,27
Endurance_Contract_Binding,27
DC,27
GARAGE_PKG,27
WI,27
Century_Surety,26
OTH,26
IA,24
NE,24
ID,24
Travelers_Prop_Cas_Ins_Co_Travelers,23
Brown_Riding,22
Zurich,22
Hartford,22
Travelers_Indemnity_Company_Travelers,21
Rockingham_Casualty_Company,19
McGowan,18
WY,15
IN,15
Progressive_Casualty_Insurance_Company,13
Other_Carrier,13
Liberty_Agency_Underwriters,13
PHO,13
Northfield_Insurance_Company,12
CRM,12
American_International_Group_AIG,12
Bankers_Insurance_Group,9
TL,6
NC,6
ACE,6
Underwriters_at_Lloyds_London,2
Essex_Insurance_Company,2
FL,1
CYB,1
United_Property_Casualty_Insurance_Co,0
Professional_Solutions_Insurance_Co,0
Philadelphia_Insurance_Company,0
HI,0
Plaza_Insurance_Company_State_Auto,0
AHG,0
Preferred_Mutual_Ins_Co_Preferred,0
LA,0
Western_Surety_Co,0
