feature,importance
ExpirationYear,952
EffectiveYear,923
AppPolicy,721
PriorInsurance,679
IsRenewal,559
IsAgencyBilled,456
United_States_Liability_Insurance_Group,428
BOP,373
GL,354
The_Hartford,354
EO,340
WC,339
TX,324
CA,316
Hiscox,305
CPKG,245
CNA_Insurance_Companies,233
IsSurplusLines,231
FireSprinkler,177
UB,160
NJ,159
PriorClaim,156
CO,155
RoofingUpdate,155
Western_Surety_Company,150
Security_National_Insurance_Company,143
CA_1,140
Contractors_Bonding_and_Insurance_Company_RLI,133
MN,132
FO,131
Indemnity_Insurance_Company_of_North_America,126
AZ,119
PA,119
OK,117
PlumbingUpdate,114
PU,111
WA,111
IL,110
SE,109
MO,107
NM,104
CBP,103
Philadelphia_Indemnity_Insurance_Company,100
Liberty_Mutual_Insurance_Company,97
OR,94
NV,94
Zurich_Small_Business,93
OH,84
Travelers,83
Wesco_Insurance_Company,81
PROP,77
VA,76
Aon_Insurance,73
GA,70
CGP,70
HeatingUpdate,69
BinderExpectedFlag,68
MI,66
DO,64
NY,62
MT,62
POP,62
ERQK,55
SB,54
INM,54
RLI_Insurance_Company,53
Utica_First_Insurance_Company,52
KS,50
Progressive_Insurance_Company,49
United_States_Liability_Insurance_Co,48
Pioneer,48
Great_American_Insurance_Company,47
United_Specialty_Insurance_Company,47
ProducerHoldFlag,44
Couch_Braunsdorf,44
TN,43
SD,40
OTH,40
LL,38
Seneca_Specialty_Insurance_Co,38
C_N_A,38
Zurich_Insurance_Company,37
Navigators_Insurance_Company,36
WY,36
UT,36
The_Hanover_Insurance_Group_Inc,36
Hanover_Insurance_Company,36
Sentinel_Insurance_Company_Hartford,36
ND,35
EPLI,35
Hartford_Fire_Insurance_Company,33
CT,32
Century_Surety,32
Beazley_Insurance_Company_Inc,32
AL,31
Penn_Nat_Mut_Cas_Ins_Co_Penn_National,30
Preferred_Contractors_Ins_Co_RRG_LLC,30
YearTerm,30
KY,28
FB,28
TBD_Carrier,28
FirstComp_Insurance_Company,28
USTL,28
Mount_Vernon_Fire_Insurance_Co,27
AR,27
Hartford_Casualty_Insurance,27
WiringUpdate,26
IN,26
NE,25
McGowan,24
Amtrust_International_Underwriters_Limited,24
Endurance_Contract_Binding,24
DC,24
Hanover,23
Hartford,22
Other_Carrier,22
IA,22
WI,20
Travelers_Prop_Cas_Ins_Co_Travelers,20
Zurich,19
American_International_Group_AIG,19
Underwriters_at_Lloyds_London,18
CYB,18
Travelers_Indemnity_Company_Travelers,17
Bankers_Insurance_Group,14
ACE,14
MD,13
Progressive_Casualty_Insurance_Company,11
Travelers_Prop_Insurance_Company,9
ID,9
Brown_Riding,8
Northfield_Insurance_Company,8
MS,7
CRM,6
NC,6
TL,3
PHO,3
GARAGE_PKG,2
Safeco_Ins_Co_of_America_Safeco,0
Selective_Casualty_Inc_Co,0
Selective_Auto_Ins_Co_of_NJ_Selective,0
BindRequest,0
Scottsdale_Insurance_Company,0
Safeco_Ins_co_of_Illinois_Safeco,0
Professional_Solutions_Insurance_Co,0
Progressive_Auto_Insurance_Company,0
QBE,0
CEQ,0
Rockingham_Casualty_Company,0
Rockhill_Insurance_Company,0
Risk_Placement_Services_Inc,0
RSUI_Indemnity_Company,0
