feature,importance
EffectiveYear,1002
ExpirationYear,936
PriorInsurance,739
AppPolicy,711
IsRenewal,616
United_States_Liability_Insurance_Group,456
IsAgencyBilled,436
GL,373
BOP,353
The_Hartford,331
TX,329
EO,305
CA,304
WC,300
Hiscox,297
IsSurplusLines,227
CPKG,216
CNA_Insurance_Companies,204
PriorClaim,182
FireSprinkler,168
NJ,156
Western_Surety_Company,151
RoofingUpdate,147
Indemnity_Insurance_Company_of_North_America,146
UB,146
OK,145
CO,141
IL,138
AZ,136
Contractors_Bonding_and_Insurance_Company_RLI,135
PlumbingUpdate,131
Security_National_Insurance_Company,130
FO,129
PA,125
Philadelphia_Indemnity_Insurance_Company,121
PU,121
SE,117
CBP,115
CA_1,114
MO,111
WA,104
Zurich_Small_Business,98
Travelers,92
PROP,92
OR,88
MN,85
Wesco_Insurance_Company,84
NV,81
Liberty_Mutual_Insurance_Company,80
BinderExpectedFlag,77
HeatingUpdate,76
VA,72
OH,72
GA,71
NM,69
Aon_Insurance,69
DO,60
MT,60
NY,60
ERQK,59
CGP,58
SD,57
MI,56
TN,54
INM,54
Utica_First_Insurance_Company,52
OTH,49
C_N_A,48
RLI_Insurance_Company,48
ProducerHoldFlag,47
SB,47
IA,47
Pioneer,47
The_Hanover_Insurance_Group_Inc,45
Couch_Braunsdorf,45
United_States_Liability_Insurance_Co,43
FB,42
WiringUpdate,42
Beazley_Insurance_Company_Inc,40
UT,40
Sentinel_Insurance_Company_Hartford,39
ND,39
LL,38
Navigators_Insurance_Company,37
Seneca_Specialty_Insurance_Co,37
CT,37
Progressive_Insurance_Company,36
Zurich_Insurance_Company,36
POP,35
Penn_Nat_Mut_Cas_Ins_Co_Penn_National,34
Great_American_Insurance_Company,34
TBD_Carrier,33
FirstComp_Insurance_Company,33
KS,33
United_Specialty_Insurance_Company,32
Hartford_Fire_Insurance_Company,31
AL,30
Century_Surety,30
KY,30
USTL,29
ID,28
EPLI,27
Other_Carrier,27
AR,26
Mount_Vernon_Fire_Insurance_Co,26
Hartford_Casualty_Insurance,26
Hanover,24
McGowan,24
YearTerm,24
Hanover_Insurance_Company,23
DC,22
Travelers_Prop_Cas_Ins_Co_Travelers,22
Zurich,21
MD,20
WI,20
Northfield_Insurance_Company,19
NE,18
Hartford,18
Rockingham_Casualty_Company,18
Travelers_Indemnity_Company_Travelers,17
Bankers_Insurance_Group,16
Amtrust_International_Underwriters_Limited,16
IN,16
Brown_Riding,15
MTC,14
GARAGE_PKG,14
Travelers_Prop_Insurance_Company,14
American_International_Group_AIG,13
CYB,12
FL,11
