feature,importance
s3 target,0.06768663
bp target,0.061273113
s3,0.04903466
s4^2,0.03451406
bmi s5,0.02653236
s4 s6,0.024887703
age s5,0.023051921
bmi bp,0.020998392
bmi s6,0.019515658
s5^2,0.019347044
s5 target,0.019345904
s6,0.019287499
s3 s6,0.01849309
age s6,0.01780587
age s3,0.017623222
bmi target,0.017315643
bp s5,0.017155036
s3 s5,0.01694122
bmi s2,0.016179185
bp s3,0.015662646
bmi^2,0.01536649
bp^2,0.015225829
age s2,0.014958277
bp,0.01474818
bmi s4,0.014744958
s5 s6,0.014109617
age s4,0.013649601
bmi s1,0.013632161
s1 s2,0.013479859
s1^2,0.013374212
age bp,0.012876406
bp s6,0.012787036
age bmi,0.012782951
s1 s5,0.012698809
s2 s3,0.012637905
age^2,0.012522116
bmi s3,0.012435381
age s1,0.011604048
s2 s4,0.011569322
bmi,0.011520671
s4 s5,0.011208968
s6 target,0.011040428
s1,0.010966571
s5,0.01091088
age target,0.010854914
s4,0.01083134
s6^2,0.010806357
s1 s6,0.010352927
s1 s4,0.010254349
bp s4,0.010239437
s1 s3,0.009707446
target,0.009692415
s2 s5,0.008692606
age,0.008290923
target^2,0.0081743635
s2,0.008119638
s2^2,0.007596903
s3 s4,0.0075030257
bp s1,0.0069625364
s1 target,0.0065476093
s4 target,0.006465906
s3^2,0.005654165
bp s2,0.004162231
s2 s6,0.0029743903
s2 target,0.0026149251
