framework_a,framework_b,metric,diff,t_stat,p_value,boot_ci_low,boot_ci_high
CatBoost,XGBoost,f1_macro,0.06023839422067312,5.957274229871198,0.003985514330909089,0.040391020632622385,0.07564853019369519
CatBoost,XGBoost,accuracy,0.056666666666666754,5.118427520565873,0.0068936582355972505,0.036666666666666625,0.07499999999999996
CatBoost,H2O_AutoML,f1_macro,0.06430308391989425,2.5756937815928738,0.06160695008793893,0.0274087313919378,0.11515892695171777
CatBoost,H2O_AutoML,accuracy,0.04881967213114757,2.786802800760957,0.049473322619682236,0.02016666666666662,0.08379234972677595
CatBoost,LightGBM,f1_macro,0.08190458835707293,7.597274384713189,0.001610466223057358,0.06077894732807447,0.09848724348254789
CatBoost,LightGBM,accuracy,0.07916666666666683,7.286167394050009,0.0018857942065961732,0.05833333333333333,0.0966666666666667
CatBoost,leaderboard,f1_macro,0.06430308391989425,2.5756937815928738,0.06160695008793893,0.0274087313919378,0.11515892695171777
CatBoost,leaderboard,accuracy,0.04881967213114757,2.786802800760957,0.049473322619682236,0.02016666666666662,0.08379234972677595
XGBoost,H2O_AutoML,f1_macro,0.004064689699221136,0.16581923527368586,0.8763428706118684,-0.03591870702018006,0.046793644994058345
XGBoost,H2O_AutoML,accuracy,-0.00784699453551918,-0.3940650659244199,0.7136384649453116,-0.04416666666666667,0.02545935792349729
XGBoost,LightGBM,f1_macro,0.021666194136399808,10.593128392896535,0.000449452206214046,0.01795455253902909,0.0251366701718268
XGBoost,LightGBM,accuracy,0.022500000000000075,7.961865632364507,0.0013481709757697643,0.017500000000000026,0.026666666666666707
XGBoost,leaderboard,f1_macro,0.004064689699221136,0.16581923527368586,0.8763428706118684,-0.03591870702018006,0.046793644994058345
XGBoost,leaderboard,accuracy,-0.00784699453551918,-0.3940650659244199,0.7136384649453116,-0.04416666666666667,0.02545935792349729
H2O_AutoML,LightGBM,f1_macro,0.017601504437178672,0.6768316497530001,0.5356337689636927,-0.025897315839505542,0.05943014093649579
H2O_AutoML,LightGBM,accuracy,0.030346994535519256,1.4417411122367636,0.2228280665449191,-0.004672336065573794,0.06916666666666678
H2O_AutoML,leaderboard,f1_macro,0.0,,,0.0,0.0
H2O_AutoML,leaderboard,accuracy,0.0,,,0.0,0.0
LightGBM,leaderboard,f1_macro,-0.017601504437178672,-0.6768316497530001,0.5356337689636927,-0.05943014093649579,0.025897315839505292
LightGBM,leaderboard,accuracy,-0.030346994535519256,-1.4417411122367636,0.2228280665449191,-0.06916666666666678,0.004672336065573766
